Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Datetime,,,,,
2025-05-08 13:30:00+0000,439.989990234375,440.81988525390625,437.6199951171875,437.92999267578125,3339555
2025-05-08 13:31:00+0000,440.2795104980469,441.0,439.7650146484375,439.9834899902344,185295
2025-05-08 13:32:00+0000,440.75,440.75,439.29998779296875,440.3500061035156,168713
2025-05-08 13:33:00+0000,440.2900085449219,441.1000061035156,439.8837890625,440.739990234375,165438
2025-05-08 13:34:00+0000,439.2699890136719,440.3999938964844,439.0,440.260009765625,97267
2025-05-08 13:35:00+0000,439.7900085449219,440.239990234375,439.16009521484375,439.2699890136719,82011
2025-05-08 13:36:00+0000,439.5849914550781,440.19000244140625,439.5050964355469,439.82000732421875,64483
2025-05-08 13:37:00+0000,439.3399963378906,439.56500244140625,439.04071044921875,439.56500244140625,52844
2025-05-08 13:38:00+0000,439.3399963378906,439.4200134277344,438.8901062011719,439.32000732421875,54701
2025-05-08 13:39:00+0000,438.1300048828125,439.760009765625,438.0101013183594,439.4700012207031,68620
2025-05-08 13:40:00+0000,439.385009765625,439.6199951171875,438.1612854003906,438.1612854003906,120778
2025-05-08 13:41:00+0000,438.9800109863281,439.3900146484375,438.739990234375,439.385009765625,94077
2025-05-08 13:42:00+0000,438.9700012207031,439.3699951171875,438.8450012207031,438.9800109863281,66692
2025-05-08 13:43:00+0000,439.20001220703125,439.32000732421875,438.7699890136719,438.8299865722656,40635
2025-05-08 13:44:00+0000,438.54998779296875,439.20001220703125,438.54998779296875,439.1099853515625,58392
2025-05-08 13:45:00+0000,437.8800048828125,438.5950012207031,437.82000732421875,438.5950012207031,51156
2025-05-08 13:46:00+0000,437.7900085449219,438.31500244140625,437.70001220703125,437.94000244140625,33842
2025-05-08 13:47:00+0000,437.5849914550781,437.7749938964844,437.489990234375,437.7550048828125,87276
2025-05-08 13:48:00+0000,436.94000244140625,437.55999755859375,436.7300109863281,437.55999755859375,68772
2025-05-08 13:49:00+0000,437.0,437.0,436.69000244140625,436.8699951171875,70932
2025-05-08 13:50:00+0000,437.27099609375,437.29998779296875,436.9100036621094,437.0400085449219,33907
2025-05-08 13:51:00+0000,437.71240234375,437.8299865722656,437.30999755859375,437.3558044433594,34583
2025-05-08 13:52:00+0000,437.6099853515625,437.79998779296875,437.3500061035156,437.7300109863281,27574
2025-05-08 13:53:00+0000,437.6099853515625,437.89239501953125,437.6000061035156,437.6600036621094,29362
2025-05-08 13:54:00+0000,437.7250061035156,437.7900085449219,437.43939208984375,437.6199951171875,20965
2025-05-08 13:55:00+0000,438.2200012207031,438.3599853515625,437.6600036621094,437.6600036621094,41191
2025-05-08 13:56:00+0000,438.55999755859375,438.67999267578125,438.2200012207031,438.2200012207031,41992
2025-05-08 13:57:00+0000,438.4649963378906,438.79998779296875,438.3599853515625,438.57000732421875,51153
2025-05-08 13:58:00+0000,437.81500244140625,438.5199890136719,437.6499938964844,438.489990234375,42544
2025-05-08 13:59:00+0000,438.010009765625,438.0799865722656,437.7149963378906,437.80999755859375,45331
2025-05-08 14:00:00+0000,438.25,438.260009765625,437.8500061035156,437.9700927734375,66813
2025-05-08 14:01:00+0000,438.6099853515625,438.63751220703125,438.2099914550781,438.2149963378906,29441
2025-05-08 14:02:00+0000,438.4649963378906,438.6650085449219,438.4200134277344,438.6000061035156,30335
2025-05-08 14:03:00+0000,438.4700012207031,438.6650085449219,438.3999938964844,438.4599914550781,28952
2025-05-08 14:04:00+0000,438.0799865722656,438.5398864746094,437.93450927734375,438.3901062011719,28572
2025-05-08 14:05:00+0000,437.7471923828125,438.05999755859375,437.4200134277344,438.0400085449219,25662
2025-05-08 14:06:00+0000,437.760009765625,437.82989501953125,437.44500732421875,437.7300109863281,23009
2025-05-08 14:07:00+0000,437.5299987792969,437.82000732421875,437.5,437.7200012207031,39642
2025-05-08 14:08:00+0000,437.3623046875,437.5773010253906,436.9601135253906,437.5773010253906,41712
2025-05-08 14:09:00+0000,437.6099853515625,437.6099853515625,437.375,437.510009765625,22968
2025-05-08 14:10:00+0000,437.31500244140625,437.4549865722656,437.1199951171875,437.3800048828125,18868
2025-05-08 14:11:00+0000,436.7850036621094,437.2900085449219,436.760009765625,437.2749938964844,32345
2025-05-08 14:12:00+0000,436.54998779296875,436.8800048828125,436.5,436.82501220703125,31837
2025-05-08 14:13:00+0000,436.8500061035156,437.0199890136719,436.510009765625,436.55499267578125,17435
2025-05-08 14:14:00+0000,436.989990234375,437.1600036621094,436.8299865722656,436.8399963378906,14788
2025-05-08 14:15:00+0000,437.30999755859375,437.3699951171875,436.930908203125,436.930908203125,20888
2025-05-08 14:16:00+0000,437.30499267578125,437.3999938964844,437.1600036621094,437.3599853515625,35106
2025-05-08 14:17:00+0000,437.4383850097656,437.5,437.260009765625,437.44000244140625,31744
2025-05-08 14:18:00+0000,437.3999938964844,437.5899963378906,437.3500061035156,437.5,22668
2025-05-08 14:19:00+0000,437.45001220703125,437.4599914550781,437.1499938964844,437.3900146484375,12055
2025-05-08 14:20:00+0000,437.5199890136719,437.5899963378906,437.2950134277344,437.42999267578125,40071
2025-05-08 14:21:00+0000,437.7699890136719,437.7900085449219,437.45098876953125,437.5306091308594,25666
2025-05-08 14:22:00+0000,437.3900146484375,438.17999267578125,437.3900146484375,437.7699890136719,43384
2025-05-08 14:23:00+0000,437.125,437.6700134277344,436.9136047363281,437.3999938964844,48803
2025-05-08 14:24:00+0000,437.3299865722656,437.54998779296875,437.0199890136719,437.1199951171875,34982
2025-05-08 14:25:00+0000,437.67999267578125,437.8299865722656,437.28118896484375,437.28118896484375,38755
2025-05-08 14:26:00+0000,437.4800109863281,437.70989990234375,437.44000244140625,437.55999755859375,17182
2025-05-08 14:27:00+0000,437.7149963378906,437.80999755859375,437.47369384765625,437.5199890136719,12924
2025-05-08 14:28:00+0000,437.7250061035156,437.7550048828125,437.5412902832031,437.7550048828125,16162
2025-05-08 14:29:00+0000,437.739990234375,437.82611083984375,437.6099853515625,437.6499938964844,23065
2025-05-08 14:30:00+0000,437.6449890136719,437.8599853515625,437.5299987792969,437.80999755859375,19699
2025-05-08 14:31:00+0000,437.62091064453125,437.6986083984375,437.44500732421875,437.6300048828125,13833
2025-05-08 14:32:00+0000,437.9750061035156,438.0870056152344,437.57000732421875,437.7099914550781,25327
2025-05-08 14:33:00+0000,438.1300048828125,438.2099914550781,437.95001220703125,437.9750061035156,24138
2025-05-08 14:34:00+0000,437.7814025878906,438.1199951171875,437.7814025878906,438.1050109863281,25223
2025-05-08 14:35:00+0000,437.6300048828125,438.05999755859375,437.6300048828125,437.7799987792969,61240
2025-05-08 14:36:00+0000,437.4100036621094,437.6700134277344,437.2200012207031,437.6700134277344,19221
2025-05-08 14:37:00+0000,437.3800048828125,437.5199890136719,436.989990234375,437.3349914550781,15725
2025-05-08 14:38:00+0000,437.5,437.5,437.2300109863281,437.29998779296875,14055
2025-05-08 14:39:00+0000,437.4200134277344,437.6600036621094,437.4200134277344,437.5,19085
2025-05-08 14:40:00+0000,437.7699890136719,437.7699890136719,437.19000244140625,437.3699951171875,19570
2025-05-08 14:41:00+0000,437.81500244140625,437.9200134277344,437.6925048828125,437.8550109863281,16294
2025-05-08 14:42:00+0000,437.80731201171875,437.8699951171875,437.5450134277344,437.7300109863281,12816
2025-05-08 14:43:00+0000,437.6400146484375,437.9200134277344,437.57501220703125,437.82000732421875,11485
2025-05-08 14:44:00+0000,437.8349914550781,437.98870849609375,437.29998779296875,437.67498779296875,26468
2025-05-08 14:45:00+0000,437.5,437.8800048828125,437.5,437.8699951171875,19056
